label,text
7,信用的积累并不会因等级的信用差距拉大缩短成长的时间。
7,虽然我并非对现状不满，但总觉得还有上升的空间。
0,晚安。
7,昨晚医生和老师告诉我，恙恙伤势加重，所以决定由我完成本周独舞。
0,纯净美好.
5,大晚上的给我送惊喜！！[哈哈][哈哈]
3,你今天好不热情[泪]你不爱我了[泪]
3,最后三十天该放弃的终究还放弃了 三年海中没有好好学习真是
7,她会没有原因的哭和难过，因为她怕距离远了，时间长了，感情会变淡变没；
7,一年几变枯荣事，百尺方资柱石功。
7,也许，这体现了他们对这场战争的反思？
7,您想知道加粉秘籍吗？
0,[惊哭]额滴神啊，天使细亚重出江湖了~[揪耳朵]小俊俊一如既往的可爱再现了天使的模样，[路过]我们朴锅也一如既往的Hold不住，完全忘记表情管理~[萌]我们俊秀啊，这个卖萌呢要么不肯做，要做就要做得彻底，[晃]左边来一下，右边来一下，[哇哈哈]看到最后朴锅都傻眼愣住了~[强吻]这俩人实在是太可爱了~
1,本人在此郑重声明：今后我希望自己和诸位一道，少谈国事少说政治。
7,匈牙利的托卡依；
7,#异星战场 城市之巅 #IMAX影票双降给你。
7,陈震教授私房菜，番茄炖梭子蟹，番茄4只炒熟炖烂，加入梭子蟹炖熟调味即可。
7,某医院的加护病房的病人总是在星期天十一点左右死掉，这让医生们困惑不解，甚至认为是灵异事件，于是成立专家组调查事情的原因。
7,主席的书法跟蒋家父子不是一个重量级的。
0,试着想起--这首歌好听！
4,丢了自己的脸也伤了孩子的自尊。
7,@冯仑and风马牛
7,越大越看不懂体操了。。。
7,我们天津京剧表演艺术家刘桂娟老师明确告诉我支持女排！
7,"高油价助力石油装备,国内的海洋装备类上市公司主要有山东墨龙、江钻股份、杰瑞股份、中集集团、振华重工等。"
7,福建卷：向左走向右走；
7,如果中国也发布美国城市的空气质量数据，他们不会反对。
7,老师也说发现他做事情有点做给别人看的意思，你说这是怎么回事啊，为什么会有这样的想法呢？
7,高层层面对权力割舍与利益取舍无法突破；
7,因为我朝思梦想儿子现在爬在我身上睡觉.
0,"真心欢喜敏君305滴小狼奔~现在想到还是想掉眼泪的钟云锅的非你不可,终于给我们唱了..."
7,我就舍不得断！
7,总结一句话:创业就是一帮傻逼自虐；
7,[话筒] 今晚十点，湖南卫视金鹰独播剧场，全球首播《一不小心爱上你》（奔走相告，奔走相告）[礼花]
2,[嘻嘻] #周笔畅天声一队#
7,#关注格力高赢NewIpad#格力高_巧的美味，我想要吃
1,我讨厌你不在我身边，我讨厌想你想到失眠，我讨厌手机无人接听，我讨厌你不喜欢我，我讨厌烂桃花，我讨厌被人欺骗，我讨厌过情人节，我讨厌一个人，我讨厌被敷衍，我讨厌没人理我，我讨厌没钱的日子。
7,然后还得一个个送回家。
7,幸运颜色白色；
7,by@渤海天空
7,"我明天去destination, 扮僵尸新娘。"
0,爱吃面食，回味记忆最深的沪上5碗面：复兴路的大肠面，真如的羊肉面，鸿瑞兴的焖肉面，淮海路沧浪亭的葱油肉丝面，吴越人家的罗汉净素面。
0,但是自己始终坚信一件事：阿峰是很优秀的人！
5,俺橙家军肿么这么多人啊啊啊!!!
7,3.托管模式：第三方全面托管品牌企业的电子商务。
7,云计算、物联网、智能终端，KK说的统一网。
7,---- 七堇年
7,原来我害怕的，根本不是你从未喜欢我，而是总有一天，我也会不再喜欢你。
7,《太极音乐《水月禅心》蓝色野豌豆剪辑制作》 [视频]@土豆网音乐）
7,我想要学会自我催眠
7,有兴趣私信。
7,[嘻嘻] 发一张片片，仔细看看，那些小黑点是野驴。
7,人没有完美，幸福没有一百分，
7,第四名：双鱼座；
4,《青年文摘》打电话来，说已经用了我的文章，要给我一百块钱，被我粗暴挂断，孙子。
0,我偏爱我家葱儿我会说吗？
7,如果有一天，你要离开我，我不会留你，我知道你有你的理由；如果有一天，你说还爱我，我会告诉你，其实我一直在等你；如果有一天，我们擦肩而过，我会停住脚步，凝视你远去的背影，告诉自己那个人我曾经爱过。
7,感情随着时间沉淀，感觉随着时间消失。
7,三件事不能硬撑：花钱，喝酒，婚姻。
7,今年1-11月，全国家电拆解企业已实际拆解处理废旧家电2212.8万台，拆解率为71.7%，同比上升30%。
7,不要让我挂念.
7,但是她淡然的回了句：谢谢！…
7,晚上外出买烟，家门口蹲了一只猫，围着我脚跟并轻声咪咪叫。
1,一个有趣的TVB43周年台庆视频截图GIF，注意欣赏图中红衣小姐的眼神、表情和动作，实在是一出TVB友谊小姐官场现形记，真是戏如人生，人生如戏，TVB完全可以拍一部现实版的宫心计了。。
4,你个混蛋金希澈！！！！！！！！
2,劳资今天疯了咩？？？
7,这张图我做了好久..
7,"有一个人长的像intel网,走着走着就被上了…"
7,//@鬼娃_蓝调芭比: 身子太薄头好大。
7,@虎头是我: 杀死这个周兰兰，然后举报说她是自杀，从而立功从而减刑。
7,有一些人活在身边，却很遥远。
1,这都TMD被惯出来的。
7,但是你别忘了有一点是你永远无法控制和预见的！
7,愿有情人终成眷属。
7,——你看懂了没？
7,就要完成了。。
7,卫生部长陈竺讲到中西医并用，成功地降低了医疗成本。
7,求周公来解梦啊！
1,[晕]
7,答：换煤气的……
7,金希澈这样的人我现实生活中还真没遇到过。
7,同时，第一类救助对象在定点医疗机构住院期间，医院将对其住院床位费、护理费、大型设备检查费、手术项目费用给予一定比例的减收。
1,//@徐瑾围脖:还能吃点什么啊。。。
7,昨天，财政部、国家税务总局两部门发布《关于企业促销展业赠送礼品有关个人所得税问题的通知》，以往在业界存在争议的一些个税征收环节被明确。
7,为了惩罚自己吃了太多高糖水果，五百个跳绳加半个小时呼拉圈，十五个瘦腿操 累死了 敷个面膜睡觉 大家晚安 好梦！
7,一乐烧鹅： 35元（堂食 37元）
7,人生中的赛跑，是在有限的时间内看你跑了多少路程。”
7,时时都能觉察到身边的人对你如何亏欠，其实是自己缺少一颗感恩的心！
3,所以，类似于《广电电气职工股被低价甩卖 374人错失十亿财富》这样的事情总是在不断上演着，勤劳的中国人又怎么富裕呢？
3,整卷厕纸放进桶里跟衣服一起洗了………………
2,听着我的冷太阳，迎接未来的灿烂阳光。。。
7,以后还会根据他们需要，持续提供资金支持。
0,可爱shi了...
0,爱你支持你的心不晚对不对?
7,让我们的语言简洁但抽象。
1,对于沙特馆烧钱炫富的方式，我实在不以为然。
5,话说我竟然没有注意到这张图。。。。。。
0,当年看仙剑一的片头，其实印象最深的镜头除了逍遥破门而入和持剑耍帅那俩外，就是孙莉的青儿手持天蛇杖降伏水魔兽那里了，真的太有女神范儿了(最初看片头对灵儿月如印象倒不是很深呢还老搞混月如和阿奴[衰]）
5,[good] 真是到了一个登峰造极的程度，难道大自然就如此神奇？
3,到了大学就发现，念书没有比较不苦，莫名其妙的笑点不见了，没日没夜的担心未来在哪里，可怎么也看不清。
7,自责什么？
4,最好让暴风雨来得更猛烈一些，最好一下把我折腾死。
7,由学者们发起的打拐行动似又到了不可控制边缘。
7,"从现在开始, 俺家要么自酿酱油, 要么买香港的........."
7,//@国土所长: [赞]让更多人了解天水！
7,“我也好。”
0,"广州站发布会圆满结束,再有两场影迷见面会,此次华丽之行就圆满结束,大家辛苦了。"
7,070609首尔Dream Concert...我忘不了这次，明明带着绿色（蓝绿？）隐形眼镜也意外的画了眼线却依旧纯净..
1,//@微小说日报：红歌唱或听多了的人，怎么还爱看三级片？
7,迷宫般的城市，让人习惯看相同的景物， 走相同的路线，到同样的目的地； 习惯让人的生活不再变。
0,我爱你，才会和你耍小脾气，无缘无故离你远远的，其实我只想走进你炙热的怀抱听你的心跳；
7,一个民族最为重要的服饰和文化应该不顾一切的保护下来。
7,另赠送日本签证通行卡，可在海洋国旅总社免费办理有效一年的日本个人签证
7,每次回忆过往，总会深深自责，沉沦在遗憾的错失中，痛苦折磨着期待，幻想着能有下一次的重来，生命中错过了那个可能与你一生相守的人，那将是一辈子的遗憾，失去的痛楚会深深的刻在你的心里，渗出血丝，渗出泪滴，而你，也只能将泪吞下，流在心底，慢慢将伤痕隐去......
7,"这个13岁没有母亲的孩子为了养家,到汽修厂打工,竟被两工人把高压充气枪塞入肛门充气！"
3,现在10点5分了！
7,今天青岛啤酒正式公告：接受公司副总裁兼营销中心总裁严旭女士因个人原因辞去其所任职务；公司将聘任严旭女士担任高级营销顾问；由公司总裁孙明波先生兼任公司营销中心总裁，并聘任王瑞永先生为营销中心常务副总裁。
7,6、亚麻籽含Omega-3助睡眠。
3,有时候不是不懂，只是不想懂；有时候不是不知道，只是不想说出来；有时候不是不明白，而是明白了也不知道该怎么做，于是就保持了沉默。
0,沿东海岸自驾探访不同海湾，也很有乐趣
3,555555555555!
7,明天给他加餐，好好给洗洗澡。
2,（转）提前祝大家中秋快乐！
7,感谢】截止8月5日22点，抽取19位。
7,女人似乎任何事情都注重过程，爱在时，老是无节制享受爱到过程，分手时，老是喜欢把已经不复存在的爱折腾得千回百转。
7,风象星座的人梦见菩萨，意味着爱情生活富有欢乐；
7,而且我感觉您的表演还是外在的东西比较多，比较爱做怪脸，用怪脸生逗笑。
0,提前祝所有有情人终成眷属，牵手一生！
7,《名侦探柯南》最帅4人组：工藤优作，工藤新一（江户川柯南），黑羽快斗（怪盗基德），黑羽盗一（目暮十三的真身）……
7,放假和去外地玩，刚好当地有个男生同学可以照应，但是当天晚上该同学却以遗憾的口气告诉姐寝室关门了，无奈之下只好同意带他回宾馆，一路之上姐都在纠结…………
7,（5）幸福的最高境界是无求；
3,我以为我在你身边多待几秒，你会多想我一点。
7,2、总是和别人比较。
7,右脚有点松……
7,//@MsChe:我喜欢不说话。
3,哪行哪业的男人我都嫖不起啊
7,陕西志丹县副县长黄华1982年12月出生，他简历上表面1998年即上大学。
1,这样造谣的贴新浪应该删博主的ID吧!
7,除了福建人圈子。
7,别钟情一股！
7,大家早点休息吧
7,2009年以来，湖南全面推行矿业权网上交易，实现了矿业权网上招标、拍卖和挂牌交易等过程网上管理，其组织实施矿业权交易44宗，其中通过网上交易40宗，网上交易率达91%。
4,把屎盆子往中介脑袋上扣简单，能解决问题吗？
7,德隆被卖至新泽西估计也是因为他总想让爵士花大价钱改造球队，而这种建队理念与老帅杰里·斯隆水火不容。
7,环球巧克力美食大赏，缤纷气球腾飞山城！
7,如果，可是没有如果…
7,（期间还有一个小男孩背着个音响和乞讨妇女交谈几句后便离开） @随手拍照解救乞讨儿童
7,陈伯母跟我说，它们都是我的&quot;么儿&quot;，我们就是它们的爸爸妈妈。。
7,#中国好声音# 第四期好声音你支持哪位学员呢？
7,可以令感情磨淡.
7,审核的比我的快 ，我最后传的音乐台 -。
3,对了 今天必须得表示一下歉意 把@胖猫-jaejoong 你的爆米花能洒了一半儿 SORRY了 [懒得理你]
7,这次我依然打算坚持，即使会很辛苦。。。。
7,给lulu推荐甘草片。
7,多了去了。。。
7,"天秤越长大, 会越坚强,也会越脆弱.天秤会在经历一些很大的事情时时常会很坚强,可却会为一件小事哭得撕心裂肺.天秤并不是坚强,是因为试图掩饰自己.天秤也不是脆弱,只是伪装得太久,一旦有一个导火线,就会引爆.所以请相信,天秤没有那么坚强,也没有那么脆弱.@wenzooo"
0,我只是一直相信，别人可以的我也可以......
0,嗓子即使沙哑但是高音的华丽感伤不起呀，有木有！！！
0,下赛季，自己也要好好加油哦。
7,以后对事件的处理应当有结论，对当事人也应有处理结果，千万不能不处理。
7,捕刺客打刺客捕刺客打刺客(反复，要不你也念一下？)......
7,利马群P还非要赶清早。
7,三年，他们一起组合出道。
7,现在要步行一个小时回家，如果能够或者到家的话就看两集《坂上之云》 。
7,有人愿意站街上发钱有什么不好？
7,我心里有个念头，就是和你一起坐动车，一路听清风与铁轨的歌唱，约二小时抵金华。
7,其实，人们有一种不太正确的认识观。
7,联系电话 15872414063 QQ：369770037
7,所以，我们应该用心来守候属于自己的，并不惊天动地的爱情。
2,但是 我狠相信 狠狠相信！
7,情况很复杂…
7,法会由果光法师主法。
1,中央政府的鞋比较大，砸不到脚趾头 两瓶茅台，中央政府搬起石头砸了地方政府的脚@侯宁
7,婚宴这招管用，大家共享哈
7,如果可以，用接近深色皮肤的粉底均匀地覆盖在花了的皮肤上。
0,而钢铁般的意志也是在经历过风雨和痛苦后才形成的。[给力]
5,嘛意思啊？
7,小孩顿悟：领导是个吊！
7,//@奥真奈美AKB48: 为了部落
1,为什么那么多年我们的旅游业没有一点进步，总让跟团得我们觉得旅游是遭罪？
7,诗歌的古老法则，即具有明显的艺术性。
7,我社办公室王芳、庞坤、杨贵海三位同志分别被评为2010年度北京市社会治安综合治理先进工作者、国土资源部社会治安综合治理先进工作者和西城区交通安全优秀驾驶员。
7,当你越讨厌一个人时，他就会无时无刻不出现在你的面前；而当你想念一个人时，翻遍地球都找不到他。—— 墨非定律
7,马路中间被拦住，交警处理现场，有拖车，未见伤者。
7,//@瞳小白白:司机是车主吗？
2,"双方父母目瞪口呆,沉默了许久,相亲宴在4句话6个字后变成了订婚宴。"
7,店员：该书属于幻想类小说，在第一排。
1,下面一片哗然。。。！
1,楼上的 这个狠了 你我 都没去过福利院 根本就没资格评论
7,（9.5米高孔子像落户天安门东国家博物馆北广场）京华时报 昨天，一座总高为9.5米的孔子青铜雕像在国家博物馆北广场落成，天安门地区又添文化新地标。
2,本来是一个人的晚餐~~突然来一个大脚美女查房并一起享用私人晚餐~~茶叶蛋、地瓜、咸鸭蛋、还有最拿手的拌菜~~附近的人们还有没有要来的了，马上切水果喝茶了我的宝贝儿~~~~
7,厚黑学老师真没教过.
7,1、凭5月28日前消费凭证或28、29日活动期间红星美凯龙琶洲商场统一销售单即可参加此活动，每人限领一份大礼包；大礼包及感恩卡奖品领取点为琶洲商场四楼服务台旁；
7,回归自然，本色纯真，莫随花花尘缘着色！
7,若打损等待1521附近再次做空，损3美金！
0,今儿是英语课，老师一来就让我们买书，然后怕我们听不懂就用南京英语讲给我们听，老师真好！[太开心][太开心][太开心]
7,佛将随色宝珠问五天王：此珠何色？
2,终于出来见见[太阳].
7,况且况且就算没胸。
7,我们来测试下，发出一条微博可以走到多远？
7,这几天有人问我为什么天天早起跑步，因为最近做了一道算术题：一个人61次，两个人姑且是122次，一年365天，就等于两天一次。
5,只有SH的miracle cue (后面蓝瓶)没有反应!
7,呷哺、争鲜寿司、水果先生、香猪坊……
7,佛教正是以上所描述的那种宗教。
3,但心若是破了，谁来补？
2,今天上twitter笑死我了..
2,回复@凤尾竹2011:哈哈，那个点儿我也在台湾街
0,//@终生为白的尼昂:加油 我也是[酷]
4,他们玩罢女中学生，接着玩女幼童------不要试图阻止他们，等他们玩罢女幼童后，接下来该玩狗和驴了！
7,人很容易有虚荣，但如果那变成进取的动力就很好啊，如果成为和别人积极分享的意愿也不错，只要不成为因为显摆自己而不尊重别人的尊严就好了。
2,下周看amei演唱会，月底看井姐歌友会，下月底还有女神演唱会，关键是还在我看的人生中第一场演唱会的省体！
7,做人要先学会听话，然后再学会讲话。
7,看中什么菜肴，只需用手指在电子菜单上轻轻一点；等着上菜的功夫，还可以用电子菜单来玩玩游戏。
1,真心恨！
7,摩羯小气？
2,感谢我滴相机。
7,Rangoon是缅甸首都仰光的英文旧称（现在一般写作Yangon），故事实根据真实事件改编的，女主角为了摆脱过去的阴影，决定来一趟远东之旅，结果展开了一段奇妙的冒险。
7,财经《与世界同步——印度的困顿与崛起》；
7,希望有真正有效果的驱蚊产品，夏天伤不起啊@爱心树绘本馆
7,依法维权被他们定性为“给共产党脸上抹黑了”，开封市委扬言说即使告到联合国也动不了他们一根毫毛……
1,地铁上那一对对抱那么紧，秀什么恩爱。
7,蚂蚁一定要注意安全啊！
1,在家睡觉的第一个夜晚我居然冻醒…
0,1\6\8都很喜欢！[抱抱][good]
7,1.作名词：你个扑街！
0,甜心Tina在我兩次低潮的時候，送給我的勇氣小熊。
7,跟我一起自觉转发！
3,哎，我们是活动部，活着就是为了运动[泪] [打哈气] [睡觉]
2,我心理平衡了噢耶，我已经跑到手术室了。。
0,公司的巴西木在安娜的照顾下，从快渴死的状态到现在的长高并开出了特别香的花朵，一到日落便开始开放并芬芳，真的太神奇，白天花会关毕，我真第一次见，觉得大自然很神奇@紫孩子blog
0,路上遇见一神奇的哥，分别用意大利语，葡萄牙语，西班牙语，日语，英语给我们表演了一出精彩的相声，痛述了一下他的光荣过去，忒了不起的司机师傅了！（如雨初下的鼓楼树灯）
7,2、转发并@ 一个好友，如果你被抽中那么你们两位都有奖！！
7,坤哥这算走光吗？[嘻嘻]
7,相减就是4月5日……
2,各种激动
2,刚才收工去找胡哥聊了一会儿天，真开心！
7,让人不安的爱，尽管如此，我还是喜欢这份爱~[淘气]
7,还是绕到杭州走杭徽近？
2,特别热闹。。
0,无敌啦 ~~ @娄艺潇
7,你累了，我这有你栖息的肩膀，和你一起融入这生活。
0,#爱心送机*真情接力# 传递爱心，求扩散。
7,它们说到上海了明天送 二十六号妹妹走还没到 说一周后把手机给我返回北京
5,瞬间我人生观价值观彻底颠覆..
4,真是的！
7,当日上午，在山东省烟台市毓璜顶医院生殖中心分娩室，一对混血试管龙凤胎降生。
7,虽然大小完全跟真人一样，但他们的形体动作和面部表情，全都呈现出一种小心的，紧张的，甚至害怕的样子，端着枪，弯曲着膝盖，佝偻着腰。
7,而未来三天在降雨的影响下，北方地区的天气会比较凉爽。
7,他是福利院来的孩子，谁能帮他开店？
7,"这张钢笔谈彩是在荷兰完成得到羊角村艺人收藏,提起荷兰，你脑海里浮现的第一个画面定是阿姆斯特丹的酒色浮华，但这只是荷兰万花筒的一面。"
2,[开心][开心][开心]地理老师请辞了，校长极力挽留。
7,初定线路起点与沈阳地铁一号线十三号街站相接，沿西部开发大道走行，终到辽中县，采用高架为主敷设方式。
7,吃西瓜去！！！！
6,这是谣言千万不要上当
7,以下全面体现蜘蛛女侠操作全过程！！！
7,大家都来围观了！
7,而在2011年2月21日，大立科技股价在38.02元-44.7元的区间，报收43.49元，单日涨幅为3.55%，成交量高达15799.62万元。
7,东莞各地的朋友都顺手转发，转发时写明自己的家乡。
7,2月16日至19日将在北京国贸展览中心举办“活力日本”展，AKB48等明星也将前来声援。
7,一秒变二逼。。。。。。
7,孔老 夫子 上通天文，下晓地理，这个夫字写个天字出头；
7,1 打是打了 但砖砸他身上了？
7,//@济南公安公共交通分局: 宝贝寻家！[爱心传递]
1,从明天起做个幸福的人 喂牛上网宅在家里 从明天起关心粮食和蔬菜 我有一所房子 面朝大海春暖花开 给每一种毒药取个温暖的名字 苏丹红吊白块淋巴肉黄曲霉素 愿有情人终成官员家属 我只愿面朝大海天天挤牛奶
7,羊毛出在羊身上，重庆人民未来惨了。
7,如果我们的爱经不起短短几年的沧桑吹洗 赤裸裸的诱惑，那这爱还有什么值得我们去留念怀念拥有呢？
7,[馋嘴][馋嘴][馋嘴]在这里都吃不起饭了
7,潛移默化...
7,"像第一次陪我看医生,第一次帮我挤牙膏,第一次煮餐蛋面给我,第一次吃饭电影,第一次按摩,第一次海边,第一次家用,第一次陪你洗车,第一次坐的士等等."
2,米兰时装周 Frankie Morello 秀后台花絮，男模们的各种萌[嘻嘻] ，祝今天过节的节日快乐[哈哈]
7,一用力就会把伤口撕裂，创口贴像丢进血缸里泡过一样…
0,爱你们！
7,善待每一个人是我们应该做的。
7,在真：开车去农村兜风。
7,黄牛说：如果那样的话，我岂不也成了一条狗？
1,没有！
7,获奖结果下月个发表，颁奖仪式将于四月在美国拉斯维加斯举行。
7,头昏进行曲~ 今天要看近百斤书／春秋战国的大儒小儒们能看个上百斤的算是勤奋了／可那是竹简丫~
7,老爸特别爱吃零食，老妈怕他吃多了糖对身体不好，买了很多炒货和没加工的冰糖。
7,昨天闲着没事逛了一圈52blackberry论坛，见里面有人卖8900，于是就留一qq号说我有意。
3,生活中常有这种事情：来到跟前的往往轻易放过，远在天边的却又苦苦追求；占有它时总感平淡无味；失去的时候时方觉非常可惜。
4,现在要预多四个路口的行人通行时间，而文徳北这段路实在太短等不起。
7,2、迟到被罚站。
1,这是中共中央下达的指令。
2,和@海浪 及她的朋友一起聊天，俩位从香港慕名而来的玉米，非常感动。
7,大酱的气味预示着国家的命运…
7,【怀念新闻自由的时代】新闻自由是一个国家文明程度的标志。
3,//@女性幽默馆: 青春一去不复返，内流满面
3,我想念春天了，还远吗？
0,很显瘦很帅气的蕾丝衬衫~~~
7,在他的记忆里小学主要在“游戏”中度过。
7,而在17家终止重组的公司中，以宣布重组停牌日收盘价与5月20日收盘价计算其区间涨跌幅，共有12家公司股价出现明显下跌，包括西部牧业、大立科技、华芳纺织、亚太股份、*ST南方、ST秋林[12.88 1.58%]、ST宝利来[12.70 -0.39%]、ST吉药、时代科技、ST宜纸[10.44 0.10%]、福建南纸和ST四维等。
7,怎能放弃，到底是什么作祟 放手一搏，还有翻盘机会 怎能放弃，到底是什么作祟 放手一搏，还有机会
1,可是进货才几百也太尼玛暴利了吧！
7,(听说能牵出不少泥)
7,我不知道，你们也不知道，谁又知道呢？
3,你妹阿~
7,亲，这是暨大考场专用的。
7,自我管理的前提是：知道目标，会做可迭代成长的计划，会学习，懂得总结。
7,夕阳的余晖洒在他身上，刚毅的脸庞上散发出视死如归的光芒……
2,辣子鸡好开心好开心！
6,还敢迎接这样的太阳的光辉照耀吗？
0,很有创意的招聘广告！
7,国内的企业赶紧加油，加大人员培养，市场销售，加强流程与管理，快速打造内功！
7,23个站点分别是：软件园站、左海公园西门站、西湖公园站、左海公园北门站、省体育中心站、屏东中学屏北分校站、华林四桥站、中山路口站、温泉公园站、屏山站、温泉支路站、五四路中段站、东街口万霞广场站、省委党校站、乌山北坡站、鼓二小站、蒙古营站、光禄坊站、冠亚站、五一广场站、六一环岛站。
7,佛像坐在二百六十八级的石阶上，由202块铜片组成（佛身160块、莲花三十六块、云头六块），连莲花座及基座总高约33.999米（正负0.5米），重249.999TON（正负0.5TON），坐于三层祭坛上，是世界上最大的户外青铜座佛。
7,今晚观看话剧《智斗丈母娘》的观众朋友们，由衷的对各位说声：对不起！
4,上海虹桥的网络更烂!!
7,“丰乳肥臀”如何？
7,3）电子烟（戒烟）参与方法：即日起关注@洛唐建筑摄影 并转发本微博+@ 3个好友+一句最想和父亲说的（重要）。
1,不给国军将士立碑也就算了，自己人也这么过分，以后谁TMD断后啊？
7,//@拇姬:转发微博
7,赶紧拿起电话和你的对象分手吧！！！[偷笑]
7,1.体谅他人并不困难，只要站在对方的立场看问题。
7,摄影奇才PETER LIPPMANN-----蓝天与纯氧轻吻肌肤，带着不同颜色的芳香。
2,连续七天的饭局麻将，麻将饭局闹年日昨晚圆满散席！
7,随着活跃度的增加，微群的等级还会不断的提升，群成员的上限还有管理员的上限都能够得到相应的增加。[熊猫]
2,儿子的学习桌，每天晚上都成了我玩魔兽的笔记本电脑桌了，哈哈，一会儿照个照片发来，拿手机拍吧，虽然效果很烂，但是发的方便。
7,龙应台：是民主，使台湾变了，生活中不必时时恐惧，不必效忠任何党，不必讨好任何人，也可以堂堂正正地过日子；如果说，民主政府的效率低，是的，那是因为政府必须停下脚步来听人民说话，很费时间。
7,中性短发。
7,值得有关部门注意的是：大人要挟孩子乞讨可否按照治安条例进行处罚，或者屡教不改的，不然杜绝此类事件将遥遥无期，人大是否也该在法律层面进行探索，如果可以自食其力，而假装穷人乞讨也是一种欺诈啊
4,你喜欢谁不行非得喜欢我！
7,女人和一个喜欢的人在一起她所想的就是他，即使有更好的男人出现她也不会放弃，因为她的专情。
7,生姜能增强血液循环，促进发汗，有散热退烧功效，还具有抗衰老功能，立春时节应该适当吃一点。
7,那些骨头是人的，说是土著把先人的头骨放在家里，以示纪念及带来好运。
7,据《美国航空航天》杂志报道，波音驻莫斯科代表处一直在关注俄罗斯优秀飞机设计师和工程师的资料，他们很可能将这些人才聚集到波音旗下。
7,就代表别人比我聪明吗？
7,夏天除了在南海的西翼——西樵山云影赏荷，还有哪里是赏荷的好地方呢？
7,-5℃晴，偏北风4到5级。
7,店员：那是妄想综合症，属于精神病类，在最后一排。
3,昨夜食物中毒，上吐下泄全身冰冷加之超乎寻常的胃痛至今晨，要了我半条命啊，还好有妈送药上门，这个周末看来只有躺着过了，虚的一踏糊涂[泪][泪]
7,去世的老人，是当地82岁的陈老太，为她举办这场豪华葬礼的，是她的5个儿子和1个女儿，个个身家过亿。
7,为防范日本地震引发地质灾害，我部今晚向沪、浙、苏、粤5省（市）发布《关于做好日本地震诱发海啸地质灾害防范工作的紧急通知》，要求做好应急值守。
7,顾不察觉，卖力唱至天明方罢。
4,漏罪、重审、再判，是你们怕了吗？
7,他回：全套服务才100块呀?
7,我们一直在呼吁建立国家对刑事案件的被害人的救济性赔偿，请您也支持！//
7,//@云泉微博:转发微博。
7,那说紫呢？
7,//@时尚搞笑百科:一天很短，开心了就笑，不开心了就过会儿再笑。
7,三星则坚持，iPhone早期原型机是抄袭索尼。
7,谁没有过去，但你能放下一切，想个时间回想只属于你和TA的过去。
4,卧槽我特么刚才被我亲爹关注了！！！！！！！
7,就像是小王子所豢养的玫瑰一样——再去看看那些玫瑰花吧。
7,第三代战斗机主要是指1960～
7,是以杀力威么？
7,7.唧唧复唧唧，木兰在打游戏机。
5,新郎大惊，忙问新娘在哪？
0,表示睡前可以用手机客户端发个微博的感觉真好。
7,看看史上最奇葩的两人一熊的无下限的爱情故事。
7,K线收出 T形警示线，大盘存在调整的风险。
4,另外，以八一女篮目前的实力，就一定是有资格打总决赛的队伍吗？
7,上得了厅堂，下得了厨房，爬得了高山，涉得了水塘，制得成酸奶，压得成胶囊，2012，皮鞋很忙！转）
0,壹零年的尽头，壹壹年的开头，虽然相隔两头，牵挂永在心头，祝福紧握手头，温暖您的心头，愿：事业更有劲头，生活更有奔头，年年快乐无尽头！
7,当然，在这种马路上发生的纠纷仍可以将道法作为解决纠纷的参考性原则，但产权是第一位的。
7,iphone4s 电信版64G 只卖5999 这次真玩命了！！！
7,经常从这里过，我怎么就赶不上这事儿[酷]
7,哪位童鞋知道怎样删除粉丝？
7,据介绍，5月26日，普陀山33位法师和108位护法居士将护送普济寺法身观音——毗卢观音像的首尊比例复制像乘专机赴台。
1,还说得有鼻子有眼儿。
7,我覺得挺好就留下來了...
7,「……」斑对着夏目突然说，「还好玲子留给我一个八嘎纳兹妹。」
3,但那终究只是一个人的感觉，除了你的心跳、谁会明白你的故事里装了多少欢乐、又有多少悲伤？
2,吃着，聊着，喝着，晒着，憧憬着，这个团圆的节日因为有你，你们的陪伴而格外温暖，慢慢的，我开始习惯这个陌生的城市[黄心]谢谢我亲爱的朋友们???????
0,真的很羡慕，因为曾经这也是我想要体验的生活......
7,2011到来之时，我正在洗澡，忽听外面传来嘭嘭几声巨响，被暖暖水流冲得昏昏欲睡的我被吓了一跳，几秒之后才回过神来那是新年的爆竹。
7,哼唧……
7,它就是古罗马的边界防御设施#罗马界墙#Limes，从莱茵河畔的莱茵布洛尔Rheinbrohl，延伸到多瑙河畔的里根斯堡Regensburg地区，全长 550 公里，是德国36处#世界遗产#之一。
7,《管子》当成书于战国中期。
7,[蛋糕] [蛋糕] [蛋糕]
7,去香港旅游的客人一定不能错过许留山，如果您是跟团，白天没时间，晚上务必要去。
2,准备过新年啦！
4,永远听不进去我说什么。。。。
0,那天我们聊得很开心，采访从１５分钟变成了６０分钟。
7,我注视你的片刻清净，胜于肉身留存于这个世界的时间。
7,呐，做支付呢，最重要的就是使用简单。
3,永远回不去了。。
7,今天收到樊剑英老师出版的房地产会计方面的专业书，目前没时间看业务书。
0,要给力!!!!!!!
7,但这也给了她用自己皮肤来”做画”的灵感。
1,晚上钻进黑心棉被，睡了，辐射算神马……
7,然后打电话跟女孩表白并迅速在一起了。
0,google太强大了。
2,宋茜家族愚人节版头，大家都在恶搞，VCF当然也不能错过一年一度的节日啦，今天妞在家休息，你洗困顶上，哈哈
2,太给力了吧也！…
